trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,merch_zipcode,is_fraud
2025-07-07 02:09:59,6968861052019362,merchant_7951,gas_transport,383.76,Chris,Smith,F,2906 Main St,City_80,PA,91787,27.9157,-109.2686,66644,Manager,1955-07-21,000020aa08f46bd51232287ea830f770,1751854199,35.1136,-119.3946,72627,0
2025-06-16 12:05:36,7539514198777715,merchant_2791,misc_pos,871.59,Robert,Miller,F,9922 Main St,City_97,NY,93317,25.5158,-79.4408,494157,Teacher,1995-10-11,0000255c4ffb19b7128e18a217085523,1750075536,31.4572,-103.5486,12071,0
2025-06-17 01:35:01,3950902476123838,merchant_2263,misc_net,716.23,Robert,Johnson,F,4148 Pine St,City_46,CA,57377,39.3461,-113.1626,272310,Doctor,2000-02-05,00002bb752e9d88ee4b5d7e6df6e58b5,1750124101,25.141,-115.9013,28175,0
2025-06-29 01:57:26,3549065202342830,merchant_5321,entertainment,862.09,Amy,Brown,F,617 Elm St,City_71,OH,30501,40.1349,-83.4495,37598,Artist,1982-03-13,00000af6cbc2629a5186e43c2a00fe70,1751162246,25.8636,-75.1625,54065,0
2025-07-02 23:13:10,4845187735176489,merchant_1149,misc_pos,161.82,Amy,Brown,M,4494 Oak St,City_98,GA,52635,38.6641,-80.0493,386001,Consultant,1957-08-19,000019a3352b2b63d5d71892ed868b53,1751497990,45.4418,-71.6164,88373,0
2025-07-08 06:06:34,5321425598260906,merchant_3090,misc_net,919.12,Amy,Brown,F,7791 Main St,City_75,NY,15722,26.5638,-83.2324,350051,Analyst,1961-03-22,000006bda310276dd99025ec4301db9e,1751954794,26.6043,-94.9338,14308,0
2025-06-15 08:15:41,5474826626934882,merchant_2081,misc_net,683.55,Michael,Martinez,M,875 Main St,City_58,CA,62121,39.1889,-112.9584,47608,Doctor,1984-08-27,00000fa063df62d787850a808f7f4e62,1749975341,35.7765,-84.6841,89501,0
2025-06-27 00:47:52,6306719605926990,merchant_1171,grocery_net,108.51,Emma,Miller,F,6993 Oak St,City_4,IL,84905,42.7275,-69.4912,483047,Artist,1988-03-08,000025d0779b453d66c3d21dc7d8b40e,1750985272,32.9087,-91.1899,98624,0
2025-06-15 13:11:04,4243499883782396,merchant_1889,grocery_net,416.37,David,Rodriguez,F,9832 Main St,City_89,TX,28415,45.5976,-118.6522,106260,Teacher,1987-09-16,000020c0ed0a148ddc8cde700b79668f,1749993064,34.052,-96.7937,64485,0
2025-07-01 15:55:33,2007203324173423,merchant_8889,misc_pos,502.84,Robert,Johnson,M,4919 Pine St,City_1,NY,56985,27.6525,-90.7966,480649,Manager,1954-09-06,0000054a78f6f1a7e281c217b00ef307,1751385333,33.4599,-88.859,65677,0
2025-07-01 05:20:40,4336459607034245,merchant_6894,misc_net,671.96,Amy,Jones,M,8383 Main St,City_1,PA,44662,30.93,-75.7684,192465,Lawyer,1967-10-19,000006deb6f08cd30bfb7a17c8f6a012,1751347240,44.9138,-75.693,84177,0
2025-07-10 12:45:41,8888856574545412,merchant_7880,gas_transport,241.7,Amy,Brown,M,8844 Cedar St,City_49,GA,67441,29.1074,-113.4248,308127,Artist,1953-10-27,00002188081db87efaa906cca911514f,1752151541,37.0531,-66.6497,34306,0
2025-07-07 20:42:22,6703469896481375,merchant_4040,entertainment,47.17,Sarah,Williams,M,619 Elm St,City_100,TX,20356,27.7386,-108.9998,372681,Doctor,1960-01-09,00001422f2e01b0db1691dd8c834c339,1751920942,39.576,-82.1775,38754,0
2025-06-19 20:01:03,9251638044564805,merchant_2191,entertainment,24.31,Robert,Miller,M,690 Main St,City_55,TX,82744,33.4448,-71.3591,379376,Lawyer,1956-11-14,00002c57ca7c965a0e2a39517e73a9d8,1750363263,46.5866,-75.723,74615,0
2025-07-01 08:55:13,7180430580119121,merchant_5975,misc_pos,106.58,David,Garcia,M,2735 Elm St,City_93,NC,44661,45.1394,-68.1095,369715,Doctor,1980-07-05,00000a924dd4460926644876f92a0bae,1751360113,44.4605,-88.3837,16122,0
2025-07-02 00:54:52,6825071546782065,merchant_4126,gas_transport,186.08,Michael,Davis,F,4814 Elm St,City_75,IL,55114,46.7676,-70.1947,100305,Analyst,1965-03-24,000029a8689ceee9593744c038818b17,1751417692,46.8624,-100.1265,93854,0
2025-07-13 18:02:09,3947969640389472,merchant_9800,grocery_pos,545.47,Michael,Brown,M,624 Main St,City_8,IL,40328,47.9783,-110.0311,274277,Teacher,1979-09-24,000020ebb02658e246b5de512407c0c5,1752429729,25.9615,-86.2264,18174,0
2025-07-03 21:08:33,7760768827680806,merchant_7829,grocery_pos,89.26,Lisa,Miller,F,7269 Elm St,City_74,FL,33182,41.7923,-103.1474,392605,Developer,1981-05-13,00001f29a7201f8db1bf8f457138fd69,1751576913,28.4556,-123.9368,18445,0
2025-06-14 06:11:11,8381366988609940,merchant_2005,grocery_net,889.46,Amy,Davis,F,4180 Elm St,City_52,OH,16644,39.3395,-112.4713,341544,Artist,1950-03-19,000016133a9fc5b9e04bba28085ba3bb,1749881471,34.2183,-111.4829,17105,0
2025-06-27 03:56:43,3818268726273829,merchant_9040,grocery_pos,318.84,David,Martinez,M,4572 Oak St,City_61,CA,61803,33.9443,-80.0281,359037,Designer,1951-09-14,00001bceb78ec92f103793b5417cea37,1750996603,48.8683,-108.0229,43278,0
2025-06-19 14:13:52,8353023087720770,merchant_3417,grocery_net,105.42,Chris,Smith,M,3627 Oak St,City_72,PA,51441,34.2384,-86.7199,270162,Teacher,1973-03-07,00000b4e8cd49af069fad2550cae8529,1750342432,30.7568,-114.1502,70906,0
2025-07-06 02:21:27,9328057210363756,merchant_7210,misc_pos,244.52,Emma,Johnson,M,388 Cedar St,City_9,PA,36556,28.8413,-97.1325,223302,Teacher,1950-06-16,000010e3b5e4dbbe3278758370ca36d2,1751768487,41.6641,-82.693,83964,0
2025-07-06 18:16:25,2637376721326773,merchant_3881,misc_net,273.27,Michael,Jones,M,9596 Pine St,City_14,GA,18965,39.6635,-75.7426,208596,Teacher,1955-03-19,00000d21b7d5624190fc25b320d76804,1751825785,46.7426,-123.6718,28287,0
2025-06-30 17:44:49,9237940388145811,merchant_4584,entertainment,381.3,Emma,Johnson,M,9291 Oak St,City_2,OH,78395,31.3819,-98.8914,217511,Doctor,1991-10-02,00001bc90b938a41fc92fd72a4a05122,1751305489,43.7145,-105.2656,10130,0
2025-06-19 15:43:48,8542159427218228,merchant_2314,grocery_pos,931.8,Sarah,Miller,F,3407 Elm St,City_29,FL,35691,25.9282,-116.4983,100470,Lawyer,1972-09-06,00001c5ee16351c268a3f57c3505f1e8,1750347828,35.2744,-109.5903,14535,0
2025-07-14 00:27:36,7575683280321235,merchant_5697,gas_transport,321.15,Amy,Miller,F,6810 Elm St,City_45,CA,33019,26.5747,-103.0956,470581,Analyst,1994-09-21,0000064e5224adde23bde21f58eb8992,1752452856,43.8052,-120.1569,74880,0
2025-06-26 10:18:01,4613840826844962,merchant_9509,misc_net,954.42,Amy,Miller,M,7587 Elm St,City_60,GA,55299,37.6529,-106.4691,180570,Consultant,1955-12-12,00000fca3ce2296cbb8dd25f019c4d8a,1750933081,33.1631,-119.5707,13075,0
2025-06-27 07:52:49,4444168523029440,merchant_3683,misc_net,37.04,Chris,Garcia,F,4356 Oak St,City_98,FL,29476,46.8252,-103.4807,66733,Teacher,1991-12-23,000030633c3f3a287fe6f9b2946a4c5b,1751010769,48.289,-69.9952,82931,0
2025-07-13 03:49:55,3887796798430721,merchant_1366,entertainment,986.07,Chris,Rodriguez,M,2364 Elm St,City_67,MI,96798,45.7746,-88.5114,433206,Developer,1985-07-23,000005383348113fd49b1be6105981a4,1752378595,33.0161,-109.116,83160,0
2025-06-25 01:40:05,9241862074843776,merchant_1630,misc_pos,573.11,Michael,Williams,F,6646 Cedar St,City_59,NC,63702,29.7944,-110.9022,9506,Consultant,1966-06-02,000017139cabb15dc31e1df2b4f960fa,1750815605,30.248,-116.2976,83930,0
2025-07-04 21:31:23,3312053157989005,merchant_1815,misc_pos,767.99,Sarah,Miller,M,2475 Oak St,City_38,GA,98338,40.6813,-110.7234,351817,Lawyer,1968-03-14,00001421be1ce0c3a3125defb25c5ca5,1751664683,29.1153,-90.1963,76142,0
2025-06-21 05:02:53,3049836333146911,merchant_7419,gas_transport,1845.9,Jane,Martinez,M,8608 Pine St,City_58,OH,80460,48.6626,-80.6594,469087,Manager,1988-04-23,00001d534198b77ae719c1b88a5b5ec7,1750482173,28.7686,-117.1647,63303,1
2025-06-20 01:20:59,4244968153997289,merchant_3015,grocery_net,172.88,David,Williams,F,8856 Pine St,City_34,NC,56929,26.6475,-87.1925,87713,Analyst,1988-03-26,00001b8dc50bf500217607b4c5aa91e8,1750382459,27.7158,-120.7433,20208,0
2025-07-07 09:53:58,2128567067376930,merchant_4701,misc_pos,186.02,Lisa,Brown,M,1626 Elm St,City_5,IL,60551,45.3306,-109.7907,295844,Consultant,1980-10-20,00001c0c1d0ea1152753c34f023daaa7,1751882038,40.1371,-96.6979,37656,0
2025-06-27 22:39:27,9280885199041232,merchant_2456,grocery_net,261.44,Lisa,Rodriguez,F,4871 Main St,City_62,PA,77115,37.8123,-69.1857,492469,Developer,1950-09-03,00000a1f4891e9ac64f39e7e42993554,1751063967,39.6349,-92.1238,89930,0
2025-06-25 16:09:41,2414556655947407,merchant_3997,misc_net,500.82,Jane,Brown,F,9572 Pine St,City_76,PA,48529,41.7165,-79.8247,61941,Developer,1980-02-23,0000142b5232b0f44568cdd4c9a06fb7,1750867781,30.823,-78.4091,87837,0
2025-06-26 19:41:57,6177799339693668,merchant_2479,grocery_pos,841.96,David,Jones,M,8785 Pine St,City_79,GA,16985,33.0077,-85.9166,46902,Analyst,1979-06-28,000030c7b3c72dc273700282715c8598,1750966917,36.1829,-93.5833,36235,0
2025-06-16 05:02:55,1676461473222779,merchant_1350,entertainment,529.03,Emma,Jones,M,1386 Oak St,City_64,NY,79501,33.5357,-74.7278,345892,Artist,1959-06-27,000013f19a07c92420619926e450ad5b,1750050175,27.9538,-110.402,96218,0
2025-06-22 16:27:40,8792048942863326,merchant_1971,misc_net,712.45,John,Smith,F,1412 Cedar St,City_96,PA,25089,47.156,-103.8434,149355,Designer,1955-11-18,00001154dbae4dbc0373be070ed6eae2,1750609660,44.6172,-104.1919,63087,0
2025-07-02 10:52:05,4593528698296839,merchant_2418,gas_transport,22.05,Amy,Williams,F,5771 Pine St,City_48,FL,25580,43.5836,-66.1138,161226,Artist,1977-03-26,00000e9d01336703a55da59ec9ae6ab6,1751453525,46.1787,-108.782,83164,0
2025-06-27 19:04:53,6963407462236216,merchant_8781,entertainment,230.47,Chris,Jones,M,646 Pine St,City_25,FL,85369,28.7343,-90.3432,129894,Engineer,1954-07-02,00002b10505e56a963da17c480364775,1751051093,44.2481,-95.031,26875,0
2025-07-05 18:07:38,7980851206170569,merchant_4238,gas_transport,112.02,David,Rodriguez,M,105 Oak St,City_14,FL,68047,34.8553,-71.6321,275663,Designer,1954-07-16,00002ec0da124aac99b314d4875e80c0,1751738858,39.5599,-111.2941,17557,0
2025-06-30 19:47:20,3633804150582122,merchant_1790,grocery_pos,578.3,Chris,Jones,F,1400 Pine St,City_19,PA,34798,41.9334,-80.0656,169783,Consultant,1980-11-02,00001bb2e5daeb7524bfaf5184781db6,1751312840,43.7964,-124.2239,64112,0
2025-06-24 02:14:40,1241150513519314,merchant_8279,grocery_pos,719.21,Amy,Williams,F,3922 Pine St,City_80,NC,80834,43.2557,-99.2736,64976,Doctor,1984-10-19,00000fda73699e3f462ca844a0ebe42e,1750731280,31.6028,-66.9222,77975,0
2025-07-12 08:26:39,8196375681859081,merchant_8259,grocery_net,581.96,Emma,Brown,M,8831 Cedar St,City_36,OH,49496,33.5778,-109.8418,236019,Analyst,1973-08-15,00001fbeb35711e3a5f35d2dc472ce0b,1752308799,32.318,-68.5332,90479,0
2025-07-07 08:03:53,1232239972513980,merchant_6466,grocery_net,588.49,Michael,Williams,F,4072 Pine St,City_54,MI,56922,46.8948,-120.6647,395568,Designer,1968-11-02,00000959f574b843a9cf6b1fee5bc484,1751875433,43.6982,-80.8594,36908,0
2025-07-09 07:07:57,8501283277605494,merchant_6441,misc_net,748.31,Michael,Rodriguez,M,1027 Oak St,City_52,NC,75988,29.4432,-80.3823,427570,Teacher,1973-05-17,0000219685bdfc54bd7f3d5dd142c957,1752044877,31.6843,-81.8433,55971,0
2025-06-22 19:48:36,1075312617097772,merchant_2848,entertainment,789.83,Jane,Martinez,M,6838 Main St,City_93,IL,83088,48.0157,-106.6289,178494,Engineer,1956-11-12,000012257ac433f4b95411d60cc8f496,1750621716,40.5048,-102.5677,25394,0
2025-06-19 02:01:27,5536099097827823,merchant_7971,entertainment,757.17,Emma,Miller,F,6317 Oak St,City_91,IL,87574,42.7783,-117.2976,85142,Consultant,1953-11-02,00001c5a67bbb9eec14048e3ad52eed7,1750298487,34.9455,-74.0174,63016,0
2025-06-17 02:44:29,7350689955058775,merchant_9399,grocery_net,378.69,Robert,Brown,M,276 Cedar St,City_48,OH,85804,43.7575,-109.8638,176250,Developer,1951-10-22,00000676ba0b2ad516a88333ca8cad57,1750128269,25.2136,-95.0866,61554,0
2025-06-18 23:46:43,7426908830782730,merchant_2798,grocery_pos,170.41,Chris,Jones,F,9614 Cedar St,City_39,NY,45008,47.803,-91.8928,9191,Doctor,1990-02-23,00000ab0fe72f5c8eedca1d5ad57ac77,1750290403,35.275,-95.1939,92226,0
2025-07-09 17:47:23,8911227059951836,merchant_8642,misc_pos,472.65,Amy,Miller,F,3579 Elm St,City_1,IL,17960,30.8364,-81.77,480476,Doctor,1969-07-28,0000139f84b7e4a6bdc55ea3ce25b794,1752083243,34.2214,-106.8405,87450,0
2025-06-18 04:47:58,6519761669066042,merchant_3678,gas_transport,387.24,Lisa,Miller,M,5894 Elm St,City_10,TX,73053,32.1013,-104.9714,205351,Developer,1998-07-03,00002a3ffa61dc836b19c11f0c079f9f,1750222078,37.797,-68.8522,78945,0
2025-06-14 13:50:55,9321430537169873,merchant_2892,grocery_pos,682.89,Jane,Williams,M,9828 Elm St,City_52,CA,51961,46.1647,-99.525,316285,Doctor,1955-08-09,0000182bb2969b33555b02fe97ee2d68,1749909055,44.5659,-91.4108,21315,0
2025-06-19 04:59:19,1117164749879333,merchant_8301,misc_pos,774.24,Chris,Smith,M,1793 Elm St,City_8,FL,52080,46.2837,-79.2452,255922,Engineer,1982-05-16,0000259a1a13b13cae49164b999cfa14,1750309159,44.8167,-85.4618,25453,0
2025-07-01 11:01:46,5643848211705537,merchant_5311,gas_transport,730.81,Jane,Miller,M,5498 Elm St,City_50,TX,28539,39.2711,-105.483,340278,Consultant,1984-09-23,000017768be1b2347a55325ee69070ea,1751367706,45.6238,-100.0988,70076,1
2025-06-26 10:49:01,9580219913685229,merchant_1837,entertainment,993.16,Amy,Davis,M,8676 Elm St,City_31,TX,90917,41.7828,-110.8881,487731,Lawyer,1993-06-16,00001b33b506d96734c167ea40c84ce4,1750934941,36.5387,-79.527,42113,0
2025-07-09 21:27:55,5453652539356312,merchant_4625,grocery_pos,689.78,Lisa,Rodriguez,M,3220 Oak St,City_37,NC,65837,35.7653,-106.8756,263364,Designer,1985-05-05,00002512a2caa0df738f2da8cbfcdefa,1752096475,25.0734,-92.1487,35258,0
2025-07-03 23:06:45,1924479780592218,merchant_1134,misc_net,782.95,Robert,Jones,M,7986 Main St,City_74,NY,47754,33.9405,-116.9081,306086,Manager,1953-04-04,000023898832fdde1eb2608cf79f7013,1751584005,38.8532,-72.8908,60983,0
2025-06-15 04:37:33,2155270226945066,merchant_5651,gas_transport,929.08,John,Williams,F,228 Main St,City_23,GA,69155,30.7567,-86.0194,379437,Artist,1967-12-11,00002295a85edbfbddb682b88d45631b,1749962253,39.3124,-71.5322,28796,0
2025-07-09 14:30:27,8827349318679225,merchant_3068,misc_pos,419.11,Michael,Martinez,F,6649 Pine St,City_90,IL,21597,35.5546,-81.1301,79532,Designer,1957-11-04,000016455513859619e6dd0443d13b97,1752071427,43.9785,-105.5031,66827,0
2025-06-29 11:41:43,8568556847628482,merchant_8624,entertainment,264.32,David,Smith,F,5880 Pine St,City_38,FL,88466,39.781,-118.0648,87791,Engineer,1952-06-05,0000290d4d76eb4bb37ecab953e46a27,1751197303,44.8392,-80.8249,70152,0
2025-06-18 11:30:40,4836041120925083,merchant_8098,entertainment,930.11,Sarah,Davis,M,2481 Main St,City_30,GA,52038,39.8454,-123.206,472144,Teacher,1990-06-12,000022711b02d78480b15a4c8a153c74,1750246240,35.2134,-80.9365,21664,0
2025-06-20 06:33:19,3431189086596328,merchant_8973,misc_net,280.69,Emma,Brown,F,9911 Main St,City_5,CA,91696,35.6054,-108.4272,445785,Lawyer,1989-01-20,00000bb466a1ed37ee531436145b83e6,1750401199,35.6217,-108.2917,56443,0
2025-06-21 18:06:20,4138278142981139,merchant_8038,entertainment,869.05,Amy,Smith,F,4489 Oak St,City_9,PA,92804,25.8155,-120.7175,458131,Lawyer,1957-07-26,00002dfcf087e43001ac14604cfc9b1d,1750529180,48.3673,-107.4739,77527,0
2025-07-03 21:52:29,7941603408293751,merchant_2351,misc_pos,646.91,David,Rodriguez,F,8299 Elm St,City_22,CA,25890,26.6138,-102.9111,180353,Consultant,2000-11-22,00000b59dee9db47358827991f6dfd6f,1751579549,46.4956,-69.277,99985,0
2025-06-20 11:46:33,4739104604538588,merchant_9782,grocery_pos,580.28,Amy,Williams,F,8063 Elm St,City_31,OH,60572,29.6094,-113.4006,1207,Manager,1971-02-25,00000d68fdad30db4f4be83cd5be2ed7,1750419993,25.9381,-107.0407,71984,0
2025-07-05 08:39:54,1316016806744142,merchant_4666,grocery_net,770.41,David,Brown,M,4086 Oak St,City_12,IL,63978,30.5253,-105.8043,278801,Engineer,1995-04-02,00001d2d544a5e0e031573fe71efd8f5,1751704794,41.1258,-73.0158,75614,0
2025-07-06 12:39:40,1023526932809461,merchant_5062,gas_transport,202.41,Chris,Johnson,M,6332 Pine St,City_10,MI,40551,31.5464,-95.9577,273477,Artist,1963-03-25,00002aa3e8e46012845b70a088b027d3,1751805580,42.9099,-101.7208,93005,0
2025-07-03 10:39:24,1991391643122066,merchant_9550,misc_pos,903.42,John,Garcia,F,5683 Main St,City_3,GA,75569,35.4804,-72.7752,446308,Developer,1960-11-27,0000191752058a34df5dac2ddc338436,1751539164,46.7553,-120.5599,74063,0
2025-07-05 16:30:02,6724451253616562,merchant_4847,entertainment,350.82,Emma,Jones,F,6364 Elm St,City_42,IL,24993,33.2384,-66.136,240495,Consultant,1975-04-10,0000147b347be00f94dc80f1ab958a49,1751733002,37.7842,-90.9163,34090,0
2025-07-05 17:58:16,4089091526239095,merchant_7724,grocery_pos,681.43,Amy,Rodriguez,M,9874 Pine St,City_38,OH,80423,44.5507,-103.3654,125879,Artist,1975-12-22,00002ab01a2975eba238bce2c8b9429c,1751738296,43.2527,-71.8516,18750,0
2025-06-15 00:44:43,9749717108279289,merchant_2941,misc_net,524.55,Michael,Garcia,F,1132 Main St,City_79,CA,98766,47.6926,-76.7116,373338,Engineer,1962-06-27,0000239a46acae771e3731ca4620e01e,1749948283,31.2885,-73.9062,61638,0
2025-07-10 12:44:24,6976658314657145,merchant_5040,misc_net,828.03,Chris,Miller,M,4296 Pine St,City_69,PA,18185,48.6498,-86.5772,256649,Consultant,1957-03-19,00001be49c5fdcd8fa1962992f3b9d58,1752151464,35.0821,-124.6326,76344,0
2025-06-28 20:28:34,9201891541874118,merchant_1887,misc_net,980.43,David,Garcia,F,1164 Oak St,City_56,NY,58767,41.4019,-67.7407,242361,Doctor,1999-07-18,0000253a52f50fcdce258d75beafddf8,1751142514,37.7896,-108.5238,41236,1
2025-07-04 05:38:09,7473306830056207,merchant_8683,misc_net,780.77,Amy,Smith,F,4337 Oak St,City_11,CA,35756,38.188,-104.454,469395,Analyst,1999-10-18,0000230def73c3cf36a7e3cfc572743e,1751607489,37.4591,-121.2,63648,0
2025-06-27 10:02:29,2710194500689077,merchant_7359,gas_transport,874.73,Jane,Williams,F,1104 Oak St,City_7,OH,47064,38.8663,-103.787,230797,Developer,1981-11-27,0000122ec9489c4a87cd8ca161c2e4a4,1751018549,47.1351,-73.0445,23659,0
2025-07-03 00:04:23,7321270455946519,merchant_4341,misc_pos,929.87,Lisa,Johnson,M,6526 Oak St,City_60,MI,74602,33.3184,-105.6506,450185,Artist,1959-12-20,00002bc7d8c4ada2c932c43a147ef07d,1751501063,40.0756,-82.8422,51787,0
2025-07-01 18:07:08,8625050208586396,merchant_7718,misc_pos,705.39,David,Jones,M,3046 Main St,City_31,PA,27275,38.7823,-122.3936,268091,Designer,1985-06-10,0000180d327d588edfdcf5947b411917,1751393228,40.7591,-78.0013,21842,0
2025-07-09 01:07:51,6010621243852238,merchant_2044,misc_pos,277.8,Amy,Johnson,F,3121 Pine St,City_19,IL,52227,27.2045,-96.4513,222992,Engineer,1998-11-03,00002abd38b0f1c614e061217b8c655d,1752023271,38.0615,-94.0731,40380,0
2025-07-05 18:39:09,3332169282357200,merchant_5708,grocery_net,73.22,Jane,Johnson,F,3038 Main St,City_38,GA,25615,35.303,-84.2108,71824,Manager,1998-04-15,000008410c02e11df0b88f15b38982d7,1751740749,46.5601,-101.3021,99995,0
2025-07-05 21:47:18,6855796888238290,merchant_3749,grocery_pos,341.09,Sarah,Brown,M,6815 Pine St,City_88,GA,14702,34.8757,-82.524,311253,Artist,1990-04-05,000028aabc84e00455326864e320f730,1751752038,35.1754,-82.5527,80217,0
2025-06-26 14:21:48,2198112830137719,merchant_6722,grocery_net,809.15,Sarah,Miller,M,4753 Elm St,City_20,MI,42343,44.1478,-120.5076,342084,Designer,1974-12-14,00000b6dd413323fb457c7a61f18a82c,1750947708,32.1238,-89.969,30436,0
2025-07-04 06:14:26,1480178508419264,merchant_9966,entertainment,844.62,Amy,Davis,F,8344 Elm St,City_60,GA,53208,47.3477,-69.3436,211152,Manager,1986-03-06,00001f8dccaea17d34dd249674427527,1751609666,25.4832,-69.5679,57806,0
2025-06-17 17:07:20,5865854801064325,merchant_8111,misc_pos,992.38,Robert,Garcia,M,4323 Pine St,City_86,CA,14293,43.8529,-78.983,275490,Doctor,1980-02-15,000022796409cac5149145045fec04fa,1750180040,36.3288,-94.7412,73801,0
2025-07-03 17:16:58,3380436709046231,merchant_5113,entertainment,168.63,David,Martinez,F,5147 Elm St,City_66,NY,41190,30.6297,-87.9337,407165,Engineer,1983-03-27,000018978ad4a512af0d8ab25ab4f9a3,1751563018,41.665,-77.213,83393,0
2025-07-06 11:38:44,8645241322452971,merchant_8128,grocery_net,1457.32,Lisa,Johnson,F,7841 Pine St,City_99,FL,50652,45.8723,-92.5103,268124,Developer,1999-12-07,000019f6e23bfafc753a1338ef78fd90,1751801924,28.2863,-111.9115,90617,1
2025-06-13 12:57:13,2526314834565379,merchant_2684,misc_pos,405.36,David,Miller,F,5077 Elm St,City_49,PA,44130,46.2253,-112.7776,184436,Doctor,1961-01-06,0000062ffc5e9c628a3acfe5666a9644,1749819433,47.2538,-122.0653,44174,0
2025-07-06 04:06:01,8211951527741630,merchant_4979,misc_pos,592.6,David,Miller,F,8385 Elm St,City_21,OH,88338,39.2935,-102.1436,148904,Developer,1961-05-02,00001f7a37e3e12de9565f56e0d87d37,1751774761,27.3489,-110.6638,29829,1
2025-06-30 16:24:09,6367671336057680,merchant_6193,grocery_net,669.95,Chris,Brown,M,4505 Oak St,City_79,NY,11479,27.4208,-77.7023,320333,Consultant,1950-07-11,000021e08bfb4dc136208278b84c072a,1751300649,45.4532,-95.1263,90986,0
2025-06-30 00:50:47,7231525265985418,merchant_1100,misc_pos,44.91,Sarah,Jones,F,9800 Cedar St,City_62,TX,97493,29.58,-116.9381,172409,Artist,1955-01-21,000005a914194961bb004212c008c439,1751244647,35.4796,-107.902,41995,0
2025-07-07 01:43:19,3206671721280315,merchant_1195,grocery_net,32.24,Chris,Martinez,M,118 Pine St,City_62,NC,52796,34.0793,-86.4855,170409,Engineer,1991-06-02,000006607dc92c3efcfcfbc06361a05a,1751852599,38.3243,-79.5037,84623,0
2025-06-21 15:54:08,4057983775442171,merchant_9834,grocery_pos,334.44,Lisa,Miller,F,6985 Elm St,City_35,NC,55187,37.9089,-104.6872,56978,Analyst,1967-06-01,0000121058a4466af41f8f91cff44793,1750521248,42.8631,-117.7484,63429,0
2025-06-22 05:25:26,7546463561989467,merchant_9650,grocery_net,590.42,Jane,Garcia,M,1559 Cedar St,City_95,FL,64518,33.8094,-85.3779,175178,Lawyer,1997-03-21,0000128fc1987890d95fd1e5a7f191c5,1750569926,25.6858,-84.9114,97035,0
2025-06-28 15:32:07,7202008577840967,merchant_4935,misc_pos,798.52,Jane,Smith,M,1301 Elm St,City_75,PA,89536,31.2468,-105.6823,343325,Artist,1991-06-07,00000f1f693134d44265ec25f92b5610,1751124727,34.9127,-123.9106,45948,0
2025-06-21 13:12:22,6108020824827410,merchant_6624,misc_net,490.12,Jane,Smith,F,3869 Elm St,City_72,NY,39870,47.2919,-98.9809,118691,Consultant,1997-02-17,000007e495468d698be2dbc7ba68ad99,1750511542,36.8225,-76.6832,12981,0
2025-06-16 18:04:59,5590813999907512,merchant_4895,entertainment,384.44,Sarah,Smith,M,5490 Main St,City_88,TX,91406,28.5457,-119.4223,204570,Artist,1955-09-17,0000312c748eeff41ab75468e164841e,1750097099,33.8516,-111.2243,86019,0
2025-06-20 06:42:14,1080373794347877,merchant_8314,grocery_net,840.2,David,Smith,F,8522 Cedar St,City_36,PA,90177,25.7531,-87.8434,193942,Consultant,1992-12-01,00002001e0cecd989f7f40cf17c622aa,1750401734,31.0937,-96.5549,43843,0
2025-07-14 08:25:06,7548275263776674,merchant_9190,grocery_pos,741.85,David,Davis,F,3847 Cedar St,City_50,CA,54265,43.7546,-73.8137,478625,Designer,1982-04-06,000030ed9ac291cdfef67c16ae3fd41b,1752481506,39.1028,-107.869,67934,0
2025-06-27 20:25:14,5477954788670244,merchant_7116,misc_net,524.78,Amy,Rodriguez,F,3126 Oak St,City_38,IL,71330,46.1004,-123.6075,370111,Developer,2000-01-17,000025417c3dcf37dddf13a7b6fab175,1751055914,30.5,-66.7476,87642,0
2025-06-29 23:50:21,5155205932452516,merchant_3653,grocery_net,39.47,Emma,Johnson,F,9986 Elm St,City_87,PA,91421,29.8144,-75.9129,414332,Designer,1985-08-13,00000a39bb0bc119add5ff457b64f022,1751241021,43.9773,-101.0895,73607,0
2025-06-28 08:46:52,5534686233495703,merchant_7527,gas_transport,584.5,Jane,Williams,F,8075 Elm St,City_30,NY,21471,38.2827,-104.3224,233177,Consultant,1961-04-28,00002a5835c8dce2a0f0793f39ce3b8a,1751100412,47.3165,-122.3315,56350,0
2025-06-20 04:27:46,1472792702267592,merchant_8643,grocery_pos,613.86,John,Miller,F,8679 Oak St,City_47,IL,99470,37.889,-107.327,18687,Artist,1969-09-23,00002b0c44dc52e107f0c56fca6823fa,1750393666,26.4877,-122.6573,12733,0
2025-06-19 15:55:24,3897788346516173,merchant_4163,entertainment,923.64,Michael,Johnson,M,9637 Elm St,City_100,OH,43322,32.7159,-85.228,256611,Developer,1994-11-16,000030e9c73daaad0d5c33ea7cc6f226,1750348524,44.5493,-112.3282,18374,0
2025-07-06 22:03:52,3608624673948676,merchant_9525,misc_net,622.83,Jane,Johnson,F,4753 Cedar St,City_16,OH,72781,33.8423,-102.8929,449521,Engineer,1956-11-05,00001652b797437d5ae479c10020c153,1751839432,37.618,-96.5614,51178,0
